Catalog ID,PlateID,Well,MW (desalted),ClogP,HBD,TPSA,RotBonds,ID,SMILES
Z1696920334,1224024-R-36,H03,207.229,0.452,1,64.110,5,,O=C(COCC1CC1)Nc1cnccn1
Z1622826555,1224024-R-36,H04,235.282,-0.212,2,61.440,4,,CCn1ccc(=O)c(NC(=O)NCC2CC2)c1
Z1696920447,1224024-R-36,H05,235.282,1.510,1,64.110,4,,O=C(COC1CCCCC1)Nc1cnccn1
Z1797294092,1224024-R-36,H06,281.354,0.979,1,72.280,4,,CCC1(C)CN(C(=O)NC(C)Cn2cncn2)CCO1
Z1201546151,1224024-R-36,H07,209.291,1.349,2,54.240,5,,CCCNC(=NC)NCCn1cccn1
Z1797340851,1224024-R-36,H08,266.339,1.342,1,59.390,4,,CCC1(C)CN(C(=O)NCCn2ccnc2)CCO1
Z31194143,1224024-R-36,H09,285.363,1.178,1,71.530,5,,COCCNc1ccc(S(=O)(=O)N2CCCC2)cn1
Z1414190356,1224024-R-36,H10,247.293,1.189,2,63.250,3,,CNC(=O)c1cccnc1NC1CC2CCC1O2
Z1416621226,1224024-R-36,H11,297.350,1.218,1,80.230,5,,COCc1nn(CC(=O)NC2CCCC(C)C2C)c(=O)o1
Z1139453322,1224024-R-37,A02,264.367,0.979,1,50.160,6,,Cc1cnn(CCNCCC(=O)N2CCCCC2)c1
Z1429855942,1224024-R-37,A03,265.351,1.263,2,67.150,5,,CC(C(=O)NCC1(CO)CCCCC1)n1ccnc1
Z1642406645,1224024-R-37,A04,278.304,0.322,1,75.270,6,,Cc1ncn(CC(O)COCc2ccco2)c(=O)c1C
Z402803812,1224024-R-37,A05,276.334,0.964,1,67.230,5,,CC(Cn1cccn1)NC(=O)C1CC(=O)N(C2CC2)C1
Z1308434287,1224024-R-37,A06,297.416,2.104,1,54.460,5,,CCc1cnc(CCNC(=O)N2CCOCC2CC)s1
Z245474208,1224024-R-37,A07,280.366,-1.227,1,61.610,5,,Cc1noc(C)c1CC(=O)NCCN1CCN(C)CC1
Z227269626,1224024-R-37,A08,293.361,1.538,1,63.690,7,,COCCOCC(=O)Nc1ccc(N2CCCCC2)nc1
Z1190622699,1224024-R-37,A09,289.373,2.617,1,54.460,6,,C=CCOC(C)C(=O)Nc1cnccc1N1CCCCC1
Z1331038759,1224024-R-37,A10,281.374,1.690,3,74.250,4,,CCc1nc(NC(=O)N[C@@H]2C=C[C@H](CO)C2)sc1C
Z1429636281,1224024-R-37,A11,287.400,2.956,2,54.020,5,,O=C(NCCc1ccncc1)NC1CCCC(C2CC2)C1
Z820693264,1224024-R-37,B02,264.248,0.284,2,58.950,7,,CC(Cn1cccn1)NCC(=O)NCC(F)(F)F
Z1365772162,1224024-R-37,B03,279.378,2.756,1,56.270,5,,COCc1nc(C)cc(NC2CCCCCC2OC)n1
Z1018575346,1224024-R-37,B04,266.339,1.147,1,71.260,3,,Cc1noc(CCNC(=O)N2CC(C)CC(C)C2)n1
Z1252927556,1224024-R-37,B05,294.393,2.075,1,71.260,4,,CC1CCN(C(=O)NCCc2nc(C(C)C)no2)C(C)C1
Z238826070,1224024-R-37,B06,292.377,2.088,2,66.490,5,,CC1CN(CCCNC(=O)Nc2cccnc2)CC(C)O1
Z1308442241,1224024-R-37,B07,296.432,2.146,1,48.470,5,,CCc1cnc(CCNC(=O)N2CCN(CC)CC2)s1
Z1429648773,1224024-R-37,B08,293.365,-0.012,1,80.120,4,,Cc1nc(C)n(CC(=O)NC(C)C(=O)N2CCCCC2)n1
Z1188682683,1224024-R-37,B09,296.428,2.451,1,51.220,6,,Cc1csc(CCNC(=O)COC2CCCC(C)C2)n1
Z363610842,1224024-R-37,B10,287.357,1.159,1,62.300,6,,O=C(NCCc1ccccn1)C1CC(=O)N(CC2CC2)C1
Z1168547950,1224024-R-37,B11,282.339,0.522,1,80.490,4,,CC1CN(C(=O)NCCc2nc(C(C)C)no2)CCO1
Z414797100,1224024-R-37,C02,275.349,0.210,2,82.740,7,,CC(Cn1cccn1)NCC(=O)NC(C)(C#N)C1CC1
Z1570969257,1224024-R-37,C03,264.324,0.799,1,67.350,4,,CCNC(=O)c1ccc(N2CCCC(OC)C2)nn1
Z1730128464,1224024-R-37,C04,260.375,2.286,2,45.150,5,,CC1=CCCC(C)C1CNCC(O)c1ccncc1
Z422479938,1224024-R-37,C05,282.402,1.572,1,51.220,5,,CC(C)c1nc(CC(=O)NC(C)C2CCCO2)cs1
Z338752812,1224024-R-37,C06,281.354,0.234,1,72.280,5,,CC1CN(CCNC(=O)C(C)n2cncn2)CC(C)O1
Z1143063259,1224024-R-37,C07,296.408,0.479,2,62.550,7,,Cc1cnn(C(C)C(C)NCC(O)CN2CCOCC2)c1
Z1139456437,1224024-R-37,C08,280.366,0.829,1,59.390,5,,Cc1cnn(CC(C)NCC(=O)N2CCOC(C)C2)c1
Z1227159047,1224024-R-37,C09,293.408,1.702,2,62.190,5,,CC1CCCC1NC(=O)NCC(c1cnn(C)c1)N(C)C
Z1139457359,1224024-R-37,C10,294.393,1.358,1,59.390,6,,CCC1CN(C(=O)CNC(C)Cn2cc(C)cn2)CCO1
Z338261252,1224024-R-37,C11,293.365,0.065,1,80.120,6,,CC(C(=O)NCCCN1CCCCCC1=O)n1cncn1
Z1143049538,1224024-R-37,D02,278.393,1.510,2,58.950,7,,CC(NCCC(=O)NC1CCCC1)C(C)n1cccn1
Z1577458535,1224024-R-37,D03,279.378,2.871,1,56.150,6,,CCC1(CC)C(NC(=O)Cn2ccnc2)C(C)C1OC
Z1730103254,1224024-R-37,D04,277.405,2.297,2,50.080,5,,CC1=CCCC(C)C1CNCC(C)(O)c1cnn(C)c1
Z1416500281,1224024-R-37,D05,284.335,0.337,3,106.340,4,,Cc1csc(NC(=O)NCC2CCC(C(N)=O)O2)n1
Z558412156,1224024-R-37,D06,293.365,1.268,2,79.260,5,,CCn1cc(NC(=O)NCCN2CCCCCC2=O)cn1
Z271950412,1224024-R-37,D07,281.374,-0.020,1,62.300,4,,CC(=O)N1CCC[C@H]1C(=O)NCCc1csc(C)n1
Z1139693767,1224024-R-37,D08,294.393,0.917,2,68.180,7,,Cc1cnn(CC(C)NC(C)C(=O)NCC2CCCO2)c1
Z1268958272,1224024-R-37,D09,290.321,-0.596,2,103.170,6,,N#CCNC(=O)CN1CCOC(CNc2cccnn2)C1
Z1143055476,1224024-R-37,D10,292.420,1.597,1,50.160,6,,Cc1cnn(C(C)C(C)NCCC(=O)N2CCCCC2)c1
Z1139747440,1224024-R-37,D11,289.376,1.329,2,82.740,6,,N#CC1(NC(=O)CNCCn2cccn2)CCCCCC1
Z1139747048,1224024-R-37,E02,264.367,1.354,1,50.160,5,,CC1CCN(C(=O)C(C)NCCn2cccn2)CC1
Z1688698591,1224024-R-37,E03,265.308,1.642,2,72.480,5,,CCOC1CC(NC(=O)Nc2ccncc2)C1OC
Z1343343144,1224024-R-37,E04,278.350,2.119,2,76.140,4,,CNC(=O)c1ccc(NC2CCCCCC2OC)nn1
Z1376706526,1224024-R-37,E05,292.306,0.563,3,87.140,5,,CC(CO)(NC(=O)Nc1nnc(C(F)F)s1)C1CC1
Z1444758397,1224024-R-37,E06,284.375,1.342,2,79.290,7,,CCc1nc(CC(=O)NC(C)(CC)CC(=O)O)cs1
Z1143052597,1224024-R-37,E07,280.366,-0.568,2,68.180,6,,CC(NCC(=O)NC1CCOCC1)C(C)n1cccn1
Z941249342,1224024-R-37,E08,291.432,2.721,1,46.920,4,,Cc1nn(C)c(C)c1C(C)C(=O)NCC1CCCC(C)C1
Z1277643568,1224024-R-37,E09,281.351,2.267,3,87.390,4,,CC(C)(C)c1cc(NC(=O)NCC2CCCC2O)no1
Z1143049561,1224024-R-37,E10,280.366,0.534,1,59.390,6,,CC(NCCC(=O)N1CCOCC1)C(C)n1cccn1
Z1252062825,1224024-R-37,E11,298.444,1.168,2,62.220,7,,CC(O)CC(C)CNC(=O)Cc1csc(C(C)(C)C)n1
Z1143053237,1224024-R-37,F02,278.393,-0.177,1,50.160,5,,CC(=O)N1CCC(CNC(C)C(C)n2cccn2)CC1
Z1190378318,1224024-R-37,F03,262.347,2.956,1,51.220,5,,CCC(OC1CCCC1)C(=O)Nc1cccc(C)n1
Z1801985002,1224024-R-37,F04,279.401,2.649,2,54.020,4,,CCSC1CCCC1NC(=O)Nc1ncccc1C
Z1263398889,1224024-R-37,F05,290.200,2.177,2,50.080,7,,CCC(CC)(CO)NCCn1cc(Br)cn1
Z370694800,1224024-R-37,F06,283.390,0.532,2,71.090,6,,Cc1csc(CCNC(=O)CNC(=O)C(C)(C)C)n1
Z1143059303,1224024-R-37,F07,294.393,0.928,1,59.390,5,,Cc1cnn(C(C)C(C)NC(C)C(=O)N2CCOCC2)c1
Z1129729036,1224024-R-37,F08,292.440,2.796,1,41.990,6,,CC(C)(C)c1csc(CCNC(=O)CC2C=CCC2)n1
Z1348185498,1224024-R-37,F09,296.432,2.655,2,58.950,4,,CCSC1CCCCC1NC(=O)Nc1cc(C)nn1C
Z1139455459,1224024-R-37,F10,289.376,0.789,2,82.740,6,,Cc1cnn(CC(C)NCC(=O)NC2(C#N)CCCC2)c1
Z365702282,1224024-R-37,F11,281.374,1.233,1,62.300,5,,CCN1CC(C(=O)NCCc2csc(C)n2)CC1=O
Z1143050033,1224024-R-37,G02,265.312,-0.057,2,79.260,5,,CC(NCC(=O)N1CCNC1=O)C(C)n1cccn1
Z1601056199,1224024-R-37,G03,268.375,2.536,1,43.380,6,,COCCOc1ncccc1NC1CCSCC1
Z1828879628,1224024-R-37,G04,267.324,0.020,1,77.250,5,,COC(C)(C)c1nc(CC(=O)NC2CCCC2)no1
Z1260313624,1224024-R-37,G05,293.365,0.347,2,79.260,7,,CN(C)CCNC(=O)Cn1cc(NC(=O)C2CCC2)cn1
Z402804188,1224024-R-37,G06,290.361,1.443,1,67.230,6,,CC(Cn1cccn1)NC(=O)C1CC(=O)N(CC2CC2)C1
Z410717768,1224024-R-37,G07,293.408,2.303,2,62.190,5,,Cc1cc(NC(=O)NCCCN2CCCCCC2)n(C)n1
Z552720244,1224024-R-37,G08,294.393,-0.427,2,70.390,4,,Cc1nn(C)c(C)c1CCNC(=O)N1CCC(CO)CC1
Z1199559632,1224024-R-37,G09,294.393,1.980,1,59.390,5,,CC(C)CC1COCCN1C(=O)NC(C)Cn1ccnc1
Z1419087147,1224024-R-37,G10,299.324,0.242,2,77.920,5,,Cc1ccc(=O)n(CC(O)COc2cccc3[nH]ccc23)n1
Z1139745735,1224024-R-37,G11,289.376,1.079,2,82.740,6,,CC(Cn1cccn1)NCC(=O)NC1(C#N)CCCCC1
Z1426337341,1224024-R-37,H02,277.365,0.843,1,63.050,4,,CC(Cn1cnnc1)NC(=O)N1CCCC1C1CCC1
Z1656964093,1224024-R-37,H03,274.318,1.709,2,74.330,3,,Cc1ccc(NC(=O)NC2CC(=O)N(C3CC3)C2)nc1
Z1664914995,1224024-R-37,H04,268.375,1.753,1,59.060,6,,CCCCS(=O)(=O)NCC1(c2ccccn2)CC1
Z1408222454,1224024-R-37,H05,291.392,1.458,2,62.190,5,,CN(C)C(CNC(=O)NC1C=CCCC1)c1cnn(C)c1
Z1048266316,1224024-R-37,H06,294.393,0.533,1,59.390,7,,COCCN1CCC(CNC(=O)C(C)n2cccn2)CC1
Z410717296,1224024-R-37,H07,293.408,2.118,2,62.190,5,,Cc1cc(NC(=O)NCCCN2CCCCC2C)n(C)n1
Z1279481526,1224024-R-37,H08,282.402,1.401,1,51.220,6,,Cc1csc(CCNC(=O)CCC2CCC(C)O2)n1
Z1411473625,1224024-R-37,H09,282.405,2.314,2,58.950,4,,CC(C)n1cc(NC(=O)NCC2(C)CCCS2)cn1
Z414502018,1224024-R-37,H10,286.394,1.743,1,67.230,3,,CC1CCCN(S(=O)(=O)NC(C)Cn2cccn2)C1
Z1505515688,1224024-R-37,H11,290.329,1.784,2,62.220,5,,Cc1nc(CCNC(=O)C(F)(F)C2(O)CCC2)cs1
Z1509251842,1224024-R-38,A02,162.189,-0.912,1,41.990,1,,O=C1NCCC1c1cccnc1
Z317413942,1224024-R-38,A03,223.272,0.521,1,56.150,4,,CC(C(=O)NCC1CCCO1)n1cccn1
Z1143053515,1224024-R-38,A04,238.329,0.567,2,58.950,7,,CCNC(=O)CCNC(C)C(C)n1cccn1
Z423240314,1224024-R-38,A05,220.268,0.969,1,51.220,5,,Cc1cccnc1NC(=O)COCC1CC1
Z1139747162,1224024-R-38,A06,250.340,1.045,1,50.160,5,,CC1CCN(C(=O)CNCCn2cccn2)CC1
Z1139746198,1224024-R-38,A07,250.340,0.892,2,58.950,7,,O=C(CCNCCn1cccn1)NC1CCCC1
Z1353035306,1224024-R-38,A08,277.322,0.856,2,79.260,4,,CCn1cc(NC(=O)NC2CC(=O)N(C3CC3)C2)cn1
Z422695340,1224024-R-38,A09,267.327,-0.416,1,72.280,5,,CC(CN1CCOCC1)NC(=O)C(C)n1cncn1
Z403718578,1224024-R-38,A10,263.339,-0.885,1,63.050,5,,CC(C(=O)NCC1CCN(C2CC2)C1)n1cncn1
Z1254188212,1224024-R-38,A11,279.421,2.823,2,50.080,6,,Cc1cc(C)n(CCNC(C)(CO)C2CCCCC2)n1
Z403711666,1224024-R-38,B02,207.272,0.311,1,46.920,4,,CC(Cn1ccnc1)NC(=O)C1CCC1
Z1516538271,1224024-R-38,B03,348.784,0.648,1,79.950,6,,Cn1ncc2cnn(CC(O)COCc3ccccc3Cl)c2c1=O
Z829618008,1224024-R-38,B04,236.313,0.862,1,50.160,6,,Cc1cnn(CC(=O)NCCN(C)C2CC2)c1
Z1168230816,1224024-R-38,B05,223.272,0.180,1,56.270,6,,c1cnc(NCCOCC2CCOC2)nc1
Z1688680931,1224024-R-38,B06,252.270,-0.431,2,87.470,3,,CCC(=O)N1CCC(NC(=O)Nc2ncco2)C1
Z1524759155,1224024-R-38,B07,252.285,1.836,1,51.220,4,,O=C(COC1CCCCC1)Nc1ccncc1F
Z408751160,1224024-R-38,B08,268.375,0.283,1,51.220,5,,CC(C)c1nc(CC(=O)NCC2CCOC2)cs1
Z338596770,1224024-R-38,B09,266.343,-1.654,1,66.290,5,,CC(C(=O)NCCN1CCN(C)CC1)n1cncn1
Z253446882,1224024-R-38,B10,262.308,0.247,1,67.230,5,,O=C(NCCn1ccnc1)C1CC(=O)N(C2CC2)C1
Z339190002,1224024-R-38,B11,271.336,-2.015,1,81.060,4,,CC(C(=O)NCC1CCS(=O)(=O)C1)n1cccn1
Z1143062970,1224024-R-38,C02,211.304,0.782,2,50.080,5,,CC(NCC(C)(C)O)C(C)n1cccn1
Z818980750,1224024-R-38,C03,238.329,0.858,2,58.950,7,,CCC(C)NC(=O)C(C)NCCn1cccn1
Z403711250,1224024-R-38,C04,223.272,0.028,1,56.150,4,,CC(Cn1ccnc1)NC(=O)C1CCCO1
Z1705171495,1224024-R-38,C05,230.211,-0.031,2,62.220,4,,C[C@@H](CO)NC(=O)C(F)(F)c1ccccn1
Z1687496682,1224024-R-38,C06,251.325,1.999,1,56.270,6,,Cc1cnc(C)c(NCCOCC2CCCO2)n1
Z1593010638,1224024-R-38,C07,255.289,0.642,1,58.480,4,,CCc1ncnc(N2CCOCC2CCO)c1F
Z237033328,1224024-R-38,C08,278.393,0.973,1,50.160,5,,CCN1CCCC1CNC(=O)Cc1c(C)nn(C)c1C
Z422686984,1224024-R-38,C09,279.381,1.396,1,63.050,5,,CC1CC(C)CN(CCNC(=O)C(C)n2cncn2)C1
Z1139457528,1224024-R-38,C10,260.356,-0.249,2,90.010,7,,Cc1cnn(CC(C)NCCCS(N)(=O)=O)c1
Z1080786182,1224024-R-38,C11,266.339,-0.877,2,68.180,6,,CC(Cn1cccn1)NCC(=O)NC1CCOCC1
Z127277440,1224024-R-38,D02,213.234,0.756,2,76.500,7,,COc1ccnc(NCCOCCO)n1
Z1143054163,1224024-R-38,D03,236.313,0.026,1,50.160,5,,CC(NCC(=O)N1CCC1)C(C)n1cccn1
Z1498842686,1224024-R-38,D04,239.357,1.608,2,50.080,7,,CCC(CC)CNCC(C)(O)c1cnn(C)c1
Z1722895767,1224024-R-38,D05,239.701,2.462,2,54.020,2,,Cc1nccc(NC(=O)NC2CC2C)c1Cl
Z1139744621,1224024-R-38,D06,250.340,0.427,1,50.160,7,,CC(Cn1cccn1)NCCCN1CCCC1=O
Z1560484592,1224024-R-38,D07,247.293,0.795,3,74.250,3,,Cc1cc(NC(=O)N[C@@H]2C=C[C@H](CO)C2)ccn1
Z402926252,1224024-R-38,D08,266.339,0.411,1,59.390,6,,CC(C(=O)NCCCN1CCOCC1)n1cccn1
Z414797024,1224024-R-38,D09,266.339,0.350,1,59.390,5,,CC(Cn1cccn1)NC(C)C(=O)N1CCOCC1
Z1139692536,1224024-R-38,D10,278.274,0.553,2,58.950,7,,Cc1cnn(CCNC(C)C(=O)NCC(F)(F)F)c1
Z1302535784,1224024-R-38,D11,263.335,1.728,3,74.250,5,,O=C(NCC1(CCO)CCCC1)Nc1cccnc1
Z1546674318,1224024-R-38,E02,211.261,0.748,2,67.270,6,,Cc1cnc(NCCOCCO)nc1C
Z1196081377,1224024-R-38,E03,237.298,0.238,1,56.150,4,,Cc1ncn(CC(=O)NCC2CCCO2)c1C
Z818981214,1224024-R-38,E04,238.329,0.948,2,58.950,7,,CC(C)CNC(=O)C(C)NCCn1cccn1
Z552112094,1224024-R-38,E05,222.287,0.479,1,50.160,3,,CC(Cn1ccnc1)NC(=O)N1CCCC1
Z1139456998,1224024-R-38,E06,250.340,0.567,1,50.160,6,,Cc1cnn(CC(C)NCCN2CCCC2=O)c1
Z1560489068,1224024-R-38,E07,245.320,2.801,2,54.020,4,,Cc1cc(NC(=O)NC(C2CC2)C2CC2)ccn1
Z1277288222,1224024-R-38,E08,274.318,1.907,2,74.330,3,,CC1CC1N1CC(NC(=O)Nc2cccnc2)CC1=O
Z1143149302,1224024-R-38,E09,278.393,1.163,1,50.160,5,,Cc1cnn(C(C)C(C)NC(C)C(=O)N2CCCC2)c1
Z451223768,1224024-R-38,E10,263.335,2.333,1,54.460,5,,CN(C)c1ncccc1NC(=O)COC1CCCC1
Z365702256,1224024-R-38,E11,267.347,0.704,1,62.300,4,,Cc1nc(CCNC(=O)C2CC(=O)N(C)C2)cs1
Z26412845,1224024-R-38,F02,222.240,1.577,1,60.450,3,,COc1ccc(NC(=O)C2CCCO2)cn1
Z641914930,1224024-R-38,F03,233.309,0.937,1,46.920,5,,CC(C(=O)NC(C1CC1)C1CC1)n1ccnc1
Z818981210,1224024-R-38,F04,238.329,0.728,2,58.950,6,,CC(NCCn1cccn1)C(=O)NC(C)(C)C
Z1722771297,1224024-R-38,F05,236.310,1.236,1,43.380,4,,COC1(CNc2cccc(C)n2)CCOCC1
Z827023204,1224024-R-38,F06,250.297,1.023,2,70.400,3,,Cc1cc(NC(=O)NC2CCN(C3CC3)C2)no1
Z1799167159,1224024-R-38,F07,248.367,2.441,1,42.740,5,,CC1=CCCC(C)C1CNC(C)Cn1cncn1
Z406441318,1224024-R-38,F08,268.375,1.263,1,51.220,5,,CC(C)c1nc(CC(=O)NCC2CCCO2)cs1
Z1143054549,1224024-R-38,F09,274.383,0.060,2,90.010,7,,Cc1cnn(C(C)C(C)NCCCS(N)(=O)=O)c1
Z1217874433,1224024-R-38,F10,266.359,2.358,1,51.220,5,,CSc1ccc(NC(=O)COC2CCCC2)nc1
Z446572092,1224024-R-38,F11,261.363,2.339,1,45.230,3,,O=C(NCCc1ccccn1)N1CCCCCCC1
Z285675606,1224024-R-38,G02,232.282,1.547,1,70.830,3,,Cc1nnc(NCC2CCCO2)c(C#N)c1C
Z1230087945,1224024-R-38,G03,234.298,0.924,2,58.950,3,,O=C(NC1CC1)NC1CCCC1n1ccnc1
Z1023998416,1224024-R-38,G04,238.349,1.494,1,41.990,5,,CCc1nc(CCNC(=O)C2CC2C)cs1
Z432454994,1224024-R-38,G05,252.313,0.940,2,68.180,5,,CC(Cn1cccn1)NC(=O)NCC1CCCO1
Z977912804,1224024-R-38,G06,250.294,1.468,1,60.450,5,,COc1cccnc1NC(=O)COC1CCCC1
Z1303525708,1224024-R-38,G07,262.347,2.306,1,51.220,5,,CCC(OC1CCCC1)C(=O)Nc1cccnc1C
Z437604174,1224024-R-38,G08,266.339,1.249,2,68.180,5,,CC(Cn1cccn1)NC(=O)NC(C)C1CCCO1
Z1143050714,1224024-R-38,G09,265.312,-0.164,2,79.260,6,,CC(NCCN1C(=O)CNC1=O)C(C)n1cccn1
Z1143053956,1224024-R-38,G10,274.383,0.443,2,76.020,7,,CC(NCCCNS(C)(=O)=O)C(C)n1cccn1
Z1331501802,1224024-R-38,G11,266.339,0.340,2,79.900,6,,CC1CCCC(OCC(=O)NCCc2nnc[nH]2)C1
Z445984200,1224024-R-38,H02,238.286,0.223,2,68.180,5,,O=C(NCCn1ccnc1)NCC1CCCO1
Z1139744647,1224024-R-38,H03,236.313,0.298,1,50.160,6,,CC(Cn1cccn1)NCCN1CCCC1=O
Z818981058,1224024-R-38,H04,222.287,0.155,2,58.950,7,,O=C(CNCCn1cccn1)NCC1CC1
Z1174798230,1224024-R-38,H05,254.349,0.874,1,51.220,6,,O=C(COC1CCCC1)NCCc1cscn1
Z1481694123,1224024-R-38,H06,249.309,1.508,1,54.460,2,,Cc1cc(C)nc(NC(=O)C2CN(C)CCO2)c1
Z1335990773,1224024-R-38,H07,263.335,2.300,3,74.250,3,,CC1(CNC(=O)Nc2cccnc2)CCCCC1O
Z364669520,1224024-R-38,H08,267.327,-0.416,1,72.280,5,,CC(CNC(=O)C(C)n1cncn1)N1CCOCC1
Z1159144651,1224024-R-38,H09,345.436,0.884,1,69.720,7,,CC(C1CC1)N(C)C(=O)c1cccn(CC(=O)NCC2CCC2)c1=O
Z1170200906,1224024-R-38,H10,267.324,-0.280,1,77.250,6,,COCc1noc(CC(C)NC(=O)C2CCCC2)n1
Z1139454290,1224024-R-38,H11,264.367,-0.526,1,50.160,5,,CC(=O)N1CCC(CNCCn2cc(C)cn2)CC1
Z423054438,1224024-R-39,A02,280.366,1.519,1,69.040,6,,CC1CCCCC1OCCNC(=O)C(C)n1cncn1
Z1656964803,1224024-R-39,A03,288.345,0.138,2,74.330,4,,Cc1ccc(NC(=O)NCC2CC(=O)N(C3CC3)C2)nc1
Z644088320,1224024-R-39,A04,304.387,1.170,2,70.390,6,,CNC(=O)CN(C)CC(O)Cn1cnc2cc(C)c(C)cc21
Z1437832562,1224024-R-39,A05,308.416,2.793,1,52.610,7,,COCCOc1ccc(CNC2CC(C)(C)OC2(C)C)cn1
Z393968968,1224024-R-39,A06,320.430,1.892,1,57.700,7,,CCN(CC)C(C)CNC(=O)c1cccnc1N1CCOCC1
Z845334048,1224024-R-39,A07,337.374,-3.197,1,108.540,6,,COCCn1nc(C(=O)N2CCCN(CC(N)=O)CC2)ccc1=O
Z1376730424,1224024-R-39,A08,276.334,1.431,3,87.140,5,,CC(CO)(NC(=O)Nc1cnc(C2CC2)nc1)C1CC1
Z1278847071,1224024-R-39,A09,303.403,2.979,2,75.860,4,,CC1CCC(O)(Cn2cnc3c(NC(C)C)ncnc32)CC1
Z1314832124,1224024-R-39,A10,347.452,1.438,1,69.720,6,,Cc1cc(=O)n(CC(=O)NC(C)C)c(C)c1C(=O)N(C)CC1CCC1
Z1695783866,1224024-R-39,A11,167.212,-0.416,1,55.630,2,,Cl.Cn1nnnc1CC1CCCN1
Z1347895049,1224024-R-39,B02,296.432,2.915,2,58.950,5,,CCSC1CCCCC1NC(=O)Nc1cnn(CC)c1
Z1639515730,1224024-R-39,B03,291.389,2.871,1,54.460,5,,CCOC(C)C(=O)Nc1cnc(N2CCCCC2)c(C)c1
Z1014120676,1224024-R-39,B04,318.292,2.184,1,60.450,6,,CC(OCC1CCCO1)C(=O)Nc1cccc(C(F)(F)F)n1
Z1268957322,1224024-R-39,B05,300.377,-0.489,1,84.420,6,,CS(=O)(=O)CCN1CCOC(CNc2cccnn2)C1
Z253060282,1224024-R-39,B06,334.456,2.201,1,57.700,7,,CC(C)N(CCNC(=O)c1cccnc1N1CCOCC1)C(C)C
Z1302426228,1224024-R-39,B07,345.178,1.799,2,78.870,6,,O=c1[nH]c(=O)n(CC(O)COCc2ccccc2Cl)cc1Cl
Z1176370457,1224024-R-39,B08,321.438,0.953,1,58.360,4,,Cc1cc2ncn(CC(O)CN3CCS(=O)CC3)c2cc1C
Z334850146,1224024-R-39,B09,286.301,1.435,2,58.280,4,,OCc1nc2ccccc2n1CC(O)c1ccccc1F
Z111734576,1224024-R-39,B10,339.388,2.048,1,65.380,7,,COc1ccccc1OCCn1c(C(C)NC=O)nc2ccccc21
Z788000800,1224024-R-39,B11,153.135,-0.995,2,70.420,2,,O=C(O)C(O)c1cccnc1
Z1139456217,1224024-R-39,C02,294.393,1.348,1,59.390,5,,Cc1cnn(CC(C)NCC(=O)N2CC(C)OC(C)C2)c1
Z1688423408,1224024-R-39,C03,293.404,2.404,2,67.150,5,,Cc1cc(C)n(CC(=O)NC(C)(CO)C2CCCCC2)n1
Z1130439295,1224024-R-39,C04,304.387,0.654,2,66.490,5,,O=C(NCCc1cccnc1)NCC1CN2CCCC2CO1
Z1623200702,1224024-R-39,C05,305.415,2.684,2,63.250,4,,Cc1cnccc1CCNC(=O)NC1CC(C)(C)OC1(C)C
Z1143007536,1224024-R-39,C06,337.414,-0.255,1,73.320,6,,COCCn1cc(C(=O)N2CCN(CC(C)(C)O)CC2)ccc1=O
Z827563166,1224024-R-39,C07,343.806,0.968,1,75.130,7,,COCCOc1ccc(Cl)c(C(=O)N2CCN(CCO)CC2)n1
Z1666272265,1224024-R-39,C08,297.416,0.922,2,63.250,5,,Cc1cnc(C(C)CNC(=O)NC(C)C2CCOC2)s1
Z1139745833,1224024-R-39,C09,265.312,-0.038,2,79.260,5,,CC(Cn1cccn1)NCC(=O)N1CCNC(=O)C1
Z19024509,1224024-R-39,C10,306.145,-0.920,1,71.000,4,,O=C(Cn1ncc(Cl)c(Cl)c1=O)NCC1CCCO1
Z839512910,1224024-R-39,C11,152.197,-0.552,1,42.740,2,,c1ncn(CC2CCCN2)n1
Z1560490618,1224024-R-39,D02,288.388,2.006,2,57.260,2,,Cc1cc(NC(=O)NC2CC3CCCC(C2)N3C)ccn1
Z1738447663,1224024-R-39,D03,290.404,0.425,1,48.470,5,,Cc1cnccc1CCNC(=O)N1CCC(CN(C)C)C1
Z1269625266,1224024-R-39,D04,300.359,-0.084,1,97.860,7,,N#CCCC(C#N)CN1CCOC(CNc2cccnn2)C1
Z1313145004,1224024-R-39,D05,306.403,2.811,1,57.700,6,,CCN1CCOC(C(=O)Nc2ccc(N(CC)CC)nc2)C1
Z1210571789,1224024-R-39,D06,331.413,1.410,2,77.570,5,,O=C(NCCN1CCN(C(=O)C2CCC2)CC1)Nc1cccnc1
Z1516485640,1224024-R-39,D07,348.420,1.155,1,90.010,5,,Cc1cc2ncn(CC(O)Cn3ccnc3S(C)(=O)=O)c2cc1C
Z287341472,1224024-R-39,D08,348.344,2.598,1,56.510,7,,COc1ccccc1COCC(O)Cn1cnc2cc(F)c(F)cc21
Z1308439616,1224024-R-39,D09,296.389,0.489,2,74.330,4,,CCc1cnc(CCNC(=O)N2CCNC(=O)CC2)s1
Z223825204,1224024-R-39,D10,293.322,0.074,1,79.700,4,,COCCn1c(N2CCCC2)nc2c1c(=O)[nH]c(=O)n2C
Z1255430681,1224024-R-39,D11,194.234,-0.019,3,83.800,2,,NC(=O)c1cc(C2CCCNC2)n[nH]1
Z1560685612,1224024-R-39,E02,280.389,1.603,2,57.260,3,,CSc1cc(NC(=O)NC2CCN(C)CC2)ccn1
